year,iso3,Countries,ECONOMIC FREEDOM ALL AREAS,EFW RANK,EFW QUARTILE,1Ai Government consumption without interest payments,1Ai Government consumption without interest payments_data,1Aii Government consumption plus interest payments,1Aii Government consumption plus interest payments_data,1A Government consumption,1B  Transfers and subsidies,1B  Transfers and subsidies_data,1C  Government investment,1C  Government investment_data,1Di Top marginal income tax rate,1Di Top marginal income tax rate_data,1Dii Top marginal income and payroll tax rate,1Dii Top marginal income and payroll tax rate_data,1D  Top marginal tax rate,IE State ownership,Area 1 Size of Government,Area 1 Rank,2A  Judicial independence,2B  Impartial courts,2C  Property rights,2D  Military interference,2E Legal integrity,2F Contracts,2G Real property,2H Police and crime,Gender Disparity Index,Area 2 Legal System & Property Rights -- Without Gender Adjustment,Area 2 Legal System & Property Rights -- With Gender Adjustment,Area 2 Rank,3A  Money growth,3A  Money growth_data,3B  Standard deviation of inflation,3B  Standard deviation of inflation_data,3C  Inflation,3C  Inflation_data,3D  Foreign currency bank accounts,Area 3 Sound Money,Area 3 Rank,4Ai  Trade tax revenue,4Ai  Trade tax revenue_data,4Aii  Mean tariff rate,4Aii  Mean tariff rate_data,4Aiii  Standard deviation of tariff rates,4Aiii  Standard deviation of tariff rates_data,4A  Tariffs,4Bi  Non-tariff trade barriers,4Bii  Costs of importing and exporting,4B  Regulatory trade barriers,4C  Black market exchange rates,4Di  Financial openness,4Dii  Capital controls,4Diii Freedom of foreigners to visit,4Div Protection of Foreign Assets,4D  Controls of the movement of capital and people,Area 4 Freedom to trade internationally,Area 4 Rank,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5A  Credit market regulation,5Bi  Labor regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Flexible wage determination,5Biv  Hours Regulations,5Bv Cost of worker dismissal,5Bvi  Conscription,5Bvii Foreign Labor,5B  Labor market regulations,5Ci  Regulatory Burden,5Cii  Bureacracy costs,5Ciii  Impartial Public Administration,5Civ Tax compliance,5C  Business regulation,5Di  Market openness,5Dii Business Permits,5Diii Distorton of the business environment,5D Freedom to enter markets and compete,Area 5 Regulation,Area 5 Rank,Region,Income_Group,efw_present,n_areas,complete5,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,FM.LBL.BMNY.GD.ZS,FP.CPI.TOTL.ZG,FS.AST.PRVT.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NE.CON.GOVT.ZS,NE.GDI.FTOT.ZS,NE.TRD.GNFS.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.TOTL.RT.ZS,SE.SEC.ENRR,SI.POV.GINI,SL.TLF.CACT.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.TOTL,wgi_control_corruption,wgi_govt_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,gdppc_filled,trade_openness_filled,investment_gfcf_filled,govt_consumption_filled,macro_n_vars,macro_present,merged_present
2006,KGZ,Kyrgyz Republic,6.19,95.0,3.0,6.961764705882354,16.33,6.512406981517255,17.85781626284133,6.737085843699805,9.147138964577655,3.63,,,,,,,,5.9975000000000005,7.29390826942582,52.0,3.1619766957512723,2.269132584698284,3.2709831144167123,,3.9564999999999997,4.6215442562634665,,3.9396000144639025,0.8823529411764706,3.5366227775989394,3.3285861436225312,139.0,4.605978680612477,26.970106596937615,8.882248113376438,2.7943797165589075,7.775618775072032,5.56095306231992,10.0,7.815961392265237,81.0,8.64,2.04,9.040000000000001,4.8,7.715199999999999,5.712,8.465066666666667,5.129998767815742,0.3166998438988317,2.723349305857287,10.0,8.411526573375188,5.0,6.1950359136498365,3.8916760787105265,5.874559641433887,6.765743903489461,84.0,10.0,9.35954601353444,8.0,9.119848671178147,3.033333333333333,5.156999071428571,7.17013044117647,2.325,3.7121012315972224,1.0,5.380397897076967,3.9682802820875094,2.3624536783913497,7.3508771929824555,4.1925,6.454050158065362,5.089970257359791,5.295483575457611,4.129917737938822,,4.712700656698217,5.722699966830916,107.0,Europe & Central Asia,Low Income,True,5.0,True,-10.0953913600934,6.422443742837,28.1595123378626,5.55212333162542,10.5575505645426,,,17.9873304153511,23.0330201818803,120.749981766273,3.10289874199981,837.138026647346,1.82532082628667,85.5732421875,37.4,71.968,2.48,67.6951219512195,5218373.0,-1.32556045055389,-0.815081477165222,-1.38557076454163,-0.65603494644165,-1.31729280948639,-0.759082138538361,837.138026647346,120.749981766273,23.0330201818803,17.9873304153511,27,True,True
2007,KGZ,Kyrgyz Republic,6.24,96.0,3.0,7.385648826077018,14.888793991338137,6.457364199769079,18.044961720785132,6.921506512923049,9.283647199962392,3.1290147761380207,,,,,,,,5.9975000000000005,7.400884570961814,51.0,3.448870389313797,2.3357660527809787,3.3130968416407782,,3.9455,4.6215442562634665,,4.165596318815331,0.8823529411764706,3.638395643135725,3.4243723700100945,135.0,4.514040686663393,27.42979656668303,8.4937014671166,3.765746332208501,5.9299774329497605,10.1750564176256,10.0,7.234429896682439,94.0,8.7,1.95,9.04,4.8,7.580800000000001,6.047999999999999,8.440266666666666,5.414179105545676,0.3166998438988317,2.865439474722254,10.0,9.13456255755279,6.923076923076923,6.1950359136498365,3.8472988953705207,6.524993572412518,6.957674928450359,81.0,10.0,9.271580391131847,8.0,9.09052679704395,3.033333333333333,5.156999071428571,7.17013044117647,2.325,3.7121012315972224,1.0,5.268457390840969,3.9522887811966525,2.9437581739926744,7.3508771929824555,4.1925,6.454050158065362,5.235296381260122,5.414275163476624,7.591844948286167,,6.503060055881395,6.1952930038455305,88.0,Europe & Central Asia,Low Income,True,5.0,True,-5.98595362572479,5.46786640053175,30.5782720540925,10.2301032660484,6.3510543411204,,,17.1030256304366,24.6210474165543,137.058387838563,8.54287477507607,900.02796489729,1.07230696930492,84.9611129760742,33.9,71.395,2.577,67.8951219512195,5268385.0,-1.32909786701202,-0.786064028739929,-0.990260481834412,-0.416844815015793,-1.32194709777832,-0.962735652923584,900.02796489729,137.058387838563,24.6210474165543,17.1030256304366,27,True,True
2008,KGZ,Kyrgyz Republic,6.05,102.0,3.0,7.082352941176469,15.92,6.721583552623249,17.146615921080954,6.901968246899859,9.354349174934669,2.86953852798977,,,10.0,10.0,7.0,31.0,8.5,5.9975000000000005,7.6884543554586315,39.0,3.468117831284916,2.2192550391666663,3.1351481911855985,,3.9455,4.6215442562634665,,3.9729234152700186,0.8823529411764706,3.5604147888617774,3.3509786248110847,141.0,5.721623483554565,21.391882582227172,7.452613196638844,6.368467008402886,0.190316999501772,24.52420750124557,10.0,5.841138419923795,131.0,8.873333333333335,1.69,9.06,4.7,7.912,5.22,8.615111111111112,5.619332227045081,0.5040318501428784,3.06168203859398,10.0,9.857597824882953,6.923076923076923,6.1950359136498365,3.9348901149785114,6.727650194147056,7.101110835963037,80.0,10.0,9.972669852303179,7.0,8.990889950767725,3.033333333333333,5.156999071428571,7.17013044117647,2.325,3.7121012315972224,1.0,4.742162526091927,3.877103800518218,3.1029970223463694,7.3508771929824555,4.1925,6.454050158065362,5.275106093348546,5.295483575457611,8.386011638527602,,6.840747606992607,6.245961862906775,78.0,Europe & Central Asia,Low Income,True,5.0,True,-13.8763673181829,7.33453630196803,24.8692419159336,24.5201024234102,13.7738524922404,,,17.5207016898068,26.7792920865208,146.106082230139,8.40161604861429,966.409971184817,4.30159610201564,,31.5,70.85,2.642,68.4512195121951,5318729.0,-1.23223948478699,-0.79922616481781,-0.567302405834198,-0.350435882806778,-1.38291394710541,-1.09176480770111,966.409971184817,146.106082230139,26.7792920865208,17.5207016898068,26,True,True
2009,KGZ,Kyrgyz Republic,6.48,80.0,2.0,6.047818628398102,19.437416663446456,5.790261667101857,20.313110331853686,5.91904014774998,9.250924064233319,3.249108684263714,,,10.0,10.0,8.0,30.0,9.0,6.2875000000000005,7.614366052995825,37.0,3.2927171557777783,2.29114532125,3.0493865,,4.0005,4.6215442562634665,8.636758051871828,3.850196791666667,0.8823529411764706,4.248892582404248,3.998957724615763,119.0,6.093867204122736,19.53066397938632,7.126543383314536,7.1836415417136585,7.255086661642519,6.862283345893701,10.0,7.618874312269948,84.0,8.973333333333334,1.54,9.079999999999998,4.6,8.0128,4.968,8.688711111111111,5.273483223530926,0.5040318501428784,2.888757536836902,10.0,9.857597824882953,3.076923076923077,6.1950359136498365,3.721012218668059,5.712642258530981,6.822527726619748,86.0,10.0,9.47529437677646,8.0,9.158431458925486,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,4.602720270019846,3.9085564264364914,3.455761916666667,7.3508771929824555,4.365,6.454050158065362,5.406422316928621,5.414275163476624,8.308577499649488,,6.861426331563056,6.333709133463414,73.0,Europe & Central Asia,Low Income,True,5.0,True,-4.31423765842019,4.03784480909439,28.3973532233806,6.83656248105368,13.7282828488358,,,18.4315502857776,28.2115504746229,133.379153167955,2.88629457537731,981.220904665529,4.45679827426077,86.7180862426758,29.9,70.727,2.744,69.1024390243903,5389643.0,-1.31282722949982,-0.96954619884491,-0.622969388961792,-0.33319416642189,-1.32975375652313,-1.01985239982605,981.220904665529,133.379153167955,28.2115504746229,18.4315502857776,27,True,True
2010,KGZ,Kyrgyz Republic,6.34,96.0,3.0,6.341176470588234,18.44,6.250972510488721,18.74669346433835,6.296074490538477,8.617711171662126,5.573,,,10.0,10.0,7.0,31.0,8.5,7.16,7.643446415550151,39.0,3.147483545458177,2.235819262050562,2.8511672144194757,,4.958,4.6215442562634665,8.636758051871828,3.964572794475655,0.8823529411764706,4.345049303505594,4.089458168005265,116.0,5.4665126623289995,22.667436688355004,7.222499958243328,6.943750104391678,6.812911097681144,7.96772225579714,10.0,7.375480929563368,94.0,9.013333333333334,1.48,9.079999999999998,4.6,7.976000000000001,5.06,8.689777777777778,5.9861168848314605,0.5040318501428784,3.2450743674871694,10.0,7.848212420940399,3.076923076923077,6.1950359136498365,3.2414554166666667,5.090406707044995,6.756314713077486,97.0,8.0,7.566893636643994,8.0,7.855631212214664,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,5.454540483146067,4.030245028311667,3.449740781835206,4.696969696969696,4.795,6.367858026751166,4.827392126389017,5.510355773102957,8.29249630749897,6.25,6.684284026867309,5.849388098445664,104.0,Europe & Central Asia,Low Income,True,5.0,True,-9.89833859355209,9.86092233978431,31.4130510876697,7.96772225579684,13.6444808173144,,,18.1270712390519,27.7647113277575,133.232850492333,-0.471566596791618,962.764789828724,9.80889830136341,87.7688035961973,30.1,70.852,2.887,69.3,5467059.0,-1.17509734630585,-0.656763851642609,-1.0396523475647,-0.261394619941711,-1.26945745944977,-0.934311151504517,962.764789828724,133.232850492333,27.7647113277575,18.1270712390519,27,True,True
2011,KGZ,Kyrgyz Republic,6.25,101.0,3.0,6.5,17.9,6.23781821527967,18.791418068049122,6.368909107639835,8.682016348773843,5.337,,,10.0,10.0,7.0,32.0,8.5,7.16,7.67773136410342,35.0,3.261807479666667,2.2752979262499995,2.8411441944444444,,5.9685,4.6215442562634665,8.636758051871828,4.097171333333334,0.8823529411764706,4.528889034547106,4.262483797220805,110.0,6.798231869425,16.008840652875,6.646768469207943,8.383078826980142,3.4000000000000004,16.5,10.0,6.711250084658236,113.0,8.773333333333333,1.84,9.079999999999998,4.6,7.994400000000001,5.013999999999999,8.61591111111111,6.169455791666667,0.3166998438988317,3.243077817782749,10.0,7.848212420940399,3.076923076923077,6.1950359136498365,3.151484166666667,5.067913894544994,6.731725705859713,98.0,8.0,7.2192898773961,8.0,7.7397632924653665,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,5.454540483146067,4.0572291552957935,3.4919697499999995,4.696969696969696,5.535,6.323020720879925,5.011740041962406,5.535770501492111,8.348961908992978,6.25,6.711577470161696,5.880077489971315,104.0,Europe & Central Asia,Low Income,True,5.0,True,-7.69730261933363,11.0646449339785,27.8139495276393,16.6363262731495,11.4882726388139,,,18.2274429340139,23.6912525687168,136.179840420492,5.95627429693504,1005.4831781815,10.2034319238732,87.5220892813577,27.8,70.102,2.999,69.6024390243903,5546587.0,-1.23196542263031,-0.636238276958466,-1.09803068637848,-0.223706394433975,-1.19611263275146,-0.68298727273941,1005.4831781815,136.179840420492,23.6912525687168,18.2274429340139,27,True,True
2012,KGZ,Kyrgyz Republic,6.48,93.0,3.0,6.794117647058824,16.9,6.457469869726919,18.04460244292848,6.625793758392872,8.547389449806213,5.831080719211198,,,10.0,10.0,7.0,32.0,8.5,7.16,7.708295802049771,35.0,3.5062074303888884,2.330094634270833,3.1165621249999997,,5.949,4.378499246948294,8.636758051871828,4.130586570833334,0.8823529411764706,4.578244008473312,4.308935537386646,112.0,7.204602420811845,13.976987895940773,6.448637515895054,8.878406210262362,8.924,2.69,10.0,8.144309984176726,75.0,8.613333333333333,2.08,9.079999999999998,4.6,7.994400000000001,5.013999999999999,8.562577777777777,6.4335443875000005,0.3166998438988317,3.375122115699416,10.0,5.46540692448616,3.076923076923077,6.19805360870491,3.2904483333333334,4.50770798586187,6.611351969834766,104.0,8.0,4.882600278185257,8.0,6.960866759395086,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,5.454540483146067,4.0572291552957935,3.6192236250000005,3.333333333333333,5.535,6.323020720879925,4.702644419803315,5.56467420992015,8.370498468537166,6.25,6.728390892819106,5.612282806828325,112.0,Europe & Central Asia,Low Income,True,5.0,True,-15.5252325924145,3.95036874399421,31.7259312904188,2.76844236540957,13.3711059406232,,,20.1058519740794,31.3914039719613,139.675937840309,-0.0881501998439376,985.8472865972,3.5809218517523,87.2870662875623,27.4,67.567,3.114,70.0024390243902,5652076.0,-1.15086257457733,-0.64659321308136,-0.911251366138458,-0.34460785984993,-1.1348477602005,-0.611097157001495,985.8472865972,139.675937840309,31.3914039719613,20.1058519740794,27,True,True
2013,KGZ,Kyrgyz Republic,6.52,94.0,3.0,7.058823529411765,16.0,6.889369805985842,16.576142659648138,6.974096667698804,8.818361636556135,4.836612793838985,,,10.0,10.0,7.0,32.0,8.5,7.0375,7.832489576063734,29.0,3.8220271517256337,2.555703874062033,3.270042808216438,,6.01,4.378499246948294,8.636758051871828,4.21325035525444,0.8823529411764706,4.698040212582667,4.4216849059601575,103.0,6.648645755589904,16.75677122205048,6.731987531896033,8.170031170259916,7.357385711140045,6.606535722149886,10.0,7.6845047496564955,98.0,8.333333333333334,2.5,9.079999999999998,4.6,7.994400000000001,5.013999999999999,8.469244444444444,6.738894691352215,0.44158784806152956,3.590241269706872,10.0,5.164811015129089,3.076923076923077,6.19805360870491,3.5369787500000003,4.494191612689269,6.638419331710146,106.0,8.0,9.122505969207467,8.0,8.374168656402489,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,4.897063374166667,3.977589568298736,3.875308904307741,3.333333333333333,5.845000000000001,6.323020720879925,4.84416573963025,5.566073725772295,8.615932642280361,6.25,6.810668789350885,6.00164818842059,100.0,Europe & Central Asia,Low Income,True,5.0,True,-13.7754189892496,8.34375023535304,34.0344773190151,6.61375202358082,15.6624944687285,,,18.4469910620701,29.5595094552467,134.026785643922,10.9154694528045,1069.78404438716,5.71912349278664,87.7240351123141,28.8,65.745,3.153,70.2024390243902,5777150.0,-1.16229820251465,-0.649990081787109,-0.911773800849915,-0.325828105211258,-1.11533272266388,-0.538330972194672,1069.78404438716,134.026785643922,29.5595094552467,18.4469910620701,27,True,True
2014,KGZ,Kyrgyz Republic,6.76,79.0,2.0,7.23529411764706,15.4,7.0690511939670255,15.965225940512111,7.152172655807043,8.47434115977716,6.099167943617823,,,10.0,10.0,7.0,32.0,8.5,7.3375,7.866003453896051,30.0,4.126680091182881,2.740555738490576,3.5533061100594794,,6.01,3.5095,8.636758051871828,4.21325035525444,0.8823529411764706,4.684292906694172,4.408746265123927,111.0,7.392717602833758,13.036411985831208,7.079482617220324,7.301293456949191,6.986301080896692,7.53424729775827,10.0,7.864625325237694,95.0,8.166666666666666,2.75,9.079999999999998,4.6,7.957599999999999,5.106,8.401422222222221,6.034904900372439,7.803558224095521,6.91923156223398,10.0,5.164811015129089,2.307692307692308,8.739425663898878,3.7671783333333337,4.994776830013402,7.578857653617401,69.0,8.0,10.0,8.0,8.666666666666666,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,4.897063374166667,3.950605441314609,4.085993733470287,3.333333333333333,5.845000000000001,6.238950772371348,4.8758194597937425,5.539036038480449,8.599980464352548,6.25,6.796338834277666,6.072357600513171,102.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-17.4244156605429,4.59301012553734,31.0903545833404,7.5342472977589,20.0519633598482,53.8893270176244,17.5486530868942,17.4733337659161,32.491028066305,125.126181075833,4.02403863083252,1088.58214229508,4.07203515798825,89.4164090538588,26.8,64.805,3.262,70.4024390243902,5905848.0,-1.13007795810699,-0.871007263660431,-0.804615676403046,-0.450190424919128,-0.936236679553986,-0.462573677301407,1088.58214229508,125.126181075833,32.491028066305,17.4733337659161,29,True,True
2015,KGZ,Kyrgyz Republic,6.67,86.0,3.0,6.894117647058824,16.56,6.728643115396027,17.12261340765351,6.811380381227425,7.149458315457405,10.961487982271324,,,10.0,10.0,7.0,32.0,8.5,7.3375,7.4495846741712075,40.0,4.357727819003567,2.65410343689268,3.68298051240941,,5.934500000000001,3.509460984652759,8.669629175600223,4.358333349227905,0.8823529411764706,4.738105039683792,4.459392978525922,112.0,7.713936414747988,11.43031792626006,6.742980256738795,8.142549358153012,7.3986726435091,6.50331839122725,10.0,7.9638973287489705,91.0,8.646666666666667,2.03,8.52,7.4,7.631999999999999,5.92,8.26622222222222,6.196252434111353,8.022491580781745,7.109372007446549,10.0,5.164811015129089,1.5384615384615385,8.739425663898878,3.4317400141141903,4.718609557900924,7.523550946892424,70.0,8.0,9.211383822746608,8.0,8.403794607582203,3.033333333333333,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,4.897063374166667,3.950605441314609,4.188004105047602,2.666666666666667,5.9225,6.238950772371348,4.754030386021404,5.539502543764499,8.600161443844515,6.25,6.796554662536337,5.976246274363638,102.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-15.7592478411185,17.1312307587207,33.2512000930337,6.50331838993384,22.8152642735408,72.4565575830671,16.801668055009,17.755373303036,32.5880033283049,110.961570714633,3.87582544512439,1105.65193844261,4.25309870186703,88.9591724149373,29.0,65.198,3.338,70.6512195121951,6040036.0,-1.17951929569244,-0.978849112987518,-0.882429659366608,-0.536658465862274,-1.01451683044434,-0.404144912958145,1105.65193844261,110.961570714633,32.5880033283049,17.755373303036,29,True,True
2016,KGZ,Kyrgyz Republic,6.88,75.0,2.0,6.667647058823531,17.33,6.39090399408324,18.270926420116982,6.529275526453386,7.168937329700272,10.89,,,10.0,10.0,7.0,32.0,8.5,7.3375,7.383928214038415,47.0,4.366634204333334,2.607659496666667,3.676487381111111,,6.0120000000000005,3.509460984652759,8.669629175600223,4.549266298333333,0.8823529411764706,4.770162505813919,4.4895647113542765,113.0,7.750389573986195,11.24805213006903,8.88193505931597,2.795162351710075,9.8316,0.421,10.0,9.11598115832554,58.0,8.153333333333334,2.77,8.62,6.9,7.6264,5.934,8.133244444444445,6.229563156666666,7.504740101491804,6.867151629079235,10.0,6.418391764163971,1.5384615384615385,8.739425663898878,3.4770872195833333,5.04334154652693,7.510934405012653,70.0,8.0,8.334447927755383,8.0,8.111482642585129,2.8666666666666663,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,4.897063374166667,3.9267959175050855,3.8562273983333335,2.666666666666667,6.0725,6.238950772371348,4.708586209342837,5.539036038480449,8.600342423336484,6.25,6.796459487272311,5.885831064176341,109.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-11.628233310749,9.08868385870298,34.4334649606946,0.388838296895799,20.6133934551959,60.4735108680683,16.9491731803417,17.4341508597379,31.7947260225658,105.823574017406,4.33585592190116,1128.3161612818,5.61349048423669,90.4864998184447,26.8,64.855,3.474,70.9512195121951,6175338.0,-1.10505127906799,-0.965182244777679,-0.652019679546356,-0.386156380176544,-1.04514920711517,-0.418315917253494,1128.3161612818,105.823574017406,31.7947260225658,17.4341508597379,29,True,True
2017,KGZ,Kyrgyz Republic,6.87,76.0,2.0,6.685294117647059,17.27,6.474951630281007,17.985164457044576,6.580122873964033,7.223433242506811,10.690000000000001,,,10.0,10.0,7.0,32.0,8.5,7.5275,7.457764029117711,43.0,4.312157348222223,2.6576825072499997,3.684325789166666,,5.976000000000001,3.509460984652759,8.451816514622713,4.566532572083334,0.8823529411764706,4.736853673713957,4.4582152223190175,113.0,7.904754293684042,10.476228531579789,9.060831553413282,2.347921116466797,8.72987605448024,3.1753098637994,10.0,8.92386547539439,64.0,7.933333333333334,3.1,8.68,6.6,7.6768,5.808,8.09671111111111,6.319674650833333,7.833140136521141,7.076407393677237,10.0,6.418391764163971,1.5384615384615385,8.518174381268526,3.4770872195833333,4.988028725869341,7.5402868076644225,71.0,8.0,9.051356957729643,8.0,8.350452319243216,2.8666666666666663,5.156999071428571,7.614574941176471,2.325,3.6272673690972224,1.0,4.896070758333334,3.926654115243181,3.8109020391666664,3.111111111111111,6.4125,6.238950772371348,4.893365980662281,5.539969049048546,8.60070438232042,6.25,6.796891143789655,5.991840889734584,106.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-6.95269622627314,-1.39184288798722,36.4560773289653,3.1753098637994,21.4014706830143,60.9182286766387,17.0462850607483,17.1301720323853,31.4657391469581,100.617445813258,4.73993722377884,1157.18275758067,8.75574116357044,89.9187538995131,27.3,63.222,3.57,71.2,6306696.0,-1.07767915725708,-0.75117963552475,-0.362505912780762,-0.379888355731964,-0.947072088718414,-0.428766906261444,1157.18275758067,100.617445813258,31.4657391469581,17.1301720323853,29,True,True
2018,KGZ,Kyrgyz Republic,6.88,79.0,2.0,6.697058823529412,17.23,6.449908218907884,18.070312055713195,6.573483521218648,7.207084468664851,10.75,,,10.0,10.0,7.0,32.0,8.5,7.109999999999999,7.347641997470875,54.0,4.471234199888889,2.7083313088749996,3.685835376111111,,5.818,3.509460984652759,8.451816514622713,4.375605583333333,0.8823529411764706,4.717183423926258,4.439702046048243,114.0,8.506556585174847,7.467217074125765,8.952761941393334,2.618095146516665,9.382935999999999,1.54266,10.0,9.210563631642046,40.0,7.833333333333333,3.25,8.7,6.5,7.659999999999999,5.85,8.064444444444444,6.3006027541666665,6.052378833989442,6.176490794078054,10.0,6.42346054315567,1.5384615384615385,8.518174381268526,3.4770872195833333,4.989295920617266,7.307557789784941,81.0,8.0,9.909704557417161,8.0,8.63656818580572,2.8666666666666663,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,4.896070758333334,3.9536382422273078,3.9162532483333328,3.9999999999999996,6.574999999999999,6.266974088540874,5.189556834218552,5.5412821072656495,8.192489000542764,6.25,6.6612570359361385,6.110255074546929,102.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-11.6275560440076,1.74369178553725,35.8405813769544,1.54266145238436,23.3748120920843,51.6567858407378,17.998857013595,17.1697001118399,31.6504491859295,98.8755599017608,3.75791013557165,1175.0712778747,4.67048081477686,91.1445853879787,27.7,64.134,3.67,71.4,6444079.0,-0.961097419261932,-0.646288573741913,-0.529712080955505,-0.397319167852402,-0.928701460361481,-0.354231774806976,1175.0712778747,98.8755599017608,31.6504491859295,17.1697001118399,29,True,True
2019,KGZ,Kyrgyz Republic,6.88,80.0,2.0,6.800000000000001,16.88,6.576206047027842,17.64089944010534,6.688103023513921,7.1498637602179835,10.96,,,10.0,10.0,7.0,32.0,8.5,7.109999999999999,7.361991695932976,52.0,4.582234199888888,2.7759172243749997,3.685835376111111,,5.791499999999999,3.509460984652759,8.451816514622713,4.375605583333333,0.8823529411764706,4.7389099832834,4.460150572502023,115.0,8.130955486490045,9.345222567549772,9.219179342074955,1.952051644812611,9.546550969124809,1.13362257718798,10.0,9.224171449422453,53.0,7.833333333333333,3.25,8.68,6.6,7.5976,6.006,8.036977777777777,6.3006027541666665,6.052378833989442,6.176490794078054,10.0,6.4290690422058105,1.5384615384615385,7.965046174692648,3.4770872195833333,4.852415993735832,7.266471141397916,82.0,8.0,10.0,8.0,8.666666666666666,2.8666666666666663,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,4.896070758333334,3.9536382422273078,3.9162532483333328,4.222222222222222,5.5225,6.266974088540874,4.981987389774107,5.5412821072656495,8.192489000542764,6.25,6.6612570359361385,6.065887333651055,108.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,-11.3840798908834,4.3096066288398,35.2072203874818,1.13362257718804,23.30019174134,51.3325378370411,15.9638338680814,15.700980649991,30.008048742598,94.4302823542939,4.60062565707598,1201.87701429721,7.24320231053747,91.6686153595535,29.7,64.253,4.295,71.6,6590211.0,-0.960630595684052,-0.731618404388428,-0.26556807756424,-0.392827451229095,-0.914637327194214,-0.45369553565979,1201.87701429721,94.4302823542939,30.008048742598,15.700980649991,29,True,True
2020,KGZ,Kyrgyz Republic,6.62,83.0,3.0,6.064705882352941,19.38,5.8252037124759575,20.194307377581747,5.944954797414449,7.03542234332425,11.38,,,10.0,10.0,7.0,32.0,8.5,7.109999999999999,7.147594285184675,52.0,4.4069008665555565,2.421068238125,3.685835376111111,,5.792999999999999,3.509460984652759,8.451816514622713,4.375605583333333,0.8823529411764706,4.663383937628639,4.38906723541519,119.0,7.630207565822142,11.848962170889287,8.961066200295384,2.5973344992615397,7.47,6.325,10.0,8.51531844152938,82.0,7.62,3.57,8.68,6.6,7.729599999999999,5.676,8.009866666666666,6.3006027541666665,6.052378833989442,6.176490794078054,10.0,6.4348408579826355,1.5384615384615385,3.670239032658454,3.4770872195833333,3.7801571621714904,6.991628655729053,75.0,8.0,9.114832535885169,9.0,8.70494417862839,2.8666666666666663,5.156999071428571,7.614574941176471,2.325,3.816156257986111,1.0,4.896070758333334,3.9536382422273078,3.9162532483333328,3.9999999999999996,5.1049999999999995,6.266974088540874,4.822056834218551,5.5412821072656495,8.192489000542764,6.25,6.6612570359361385,6.035474072752597,109.0,Europe & Central Asia,Lower-Middle Income,True,5.0,True,4.52522127933728,-4.85484703138399,44.5917217195836,6.32542296338078,26.6168221726631,67.9562222931595,14.036328193124,18.372283013954,25.9374483146956,78.9922784304738,-7.14897757727955,1093.32856461422,6.52758010092793,92.1655305586517,29.0,64.743,4.63,71.8,6726596.0,-1.12495839595795,-0.576322257518768,-0.4557925760746,-0.450061172246933,-0.962204277515411,-0.57676887512207,1093.32856461422,78.9922784304738,25.9374483146956,18.372283013954,29,True,True
